,prot_2_882,prot_2_847,prot_2_957,prot_2_1005,prot_2_172,prot_2_434,prot_2_592,prot_1_173,prot_2_59,prot_1_340,prot_1_352,prot_2_1013,prot_2_583,prot_1_56,prot_2_483,prot_2_861,wind_882,prot_1_829,wind_792,prot_1_561,prot_1_291,prot_1_815,prot_2_951,prot_2_114,prot_2_901,prot_2_107,wind_596,wind_532,prot_2_44,prot_1_374,prot_2_372,prot_2_471,prot_2_319,wind_564,prot_2_996,wind_961,wind_613,prot_2_573,wind_978,prot_2_193,prot_1_651,prot_1_547,prot_1_501,prot_2_803,wind_495,wind_55,wind_659,prot_1_466,prot_2_6,wind_420,wind_836,wind_865,wind_703,wind_850,wind_922,prot_1_453,wind_878,prot_2_876,prot_1_887,wind_580,wind_793,prot_1_253,prot_2_249,prot_2_739,prot_1_338,wind_393,wind_550,wind_778,wind_220,prot_1_895,prot_2_810,prot_1_559,Is_int,PTM,Effect
2132,-0.038754005,-0.0041988115,0.02764015,-0.035889376,0.008505139,-0.03430872,-0.010227481,0.047418088,0.0169235,-0.051112358,-0.069682226,-0.008939036,0.012404273,0.012694126,0.01760556,0.011039784,0.061565638,-0.023367006,-0.13453601,-0.01110358,0.03497915,-0.008314779,-0.016486282,0.007578265,0.057841856,-0.015189343,-0.0038317565,0.03274632,-0.002531786,-0.03454091,-0.013645781,0.014307595,-0.011559655,0.010637581,-0.024672834,-0.012594104,-0.034356266,-0.0018612334,-0.10316834,0.003793473,-0.0074971565,0.014069597,-0.050992485,0.026070977,0.034747016,-3.7007756e-06,-0.033907,0.02332994,-0.027373169,0.057046548,-0.01597463,-0.027259087,0.021893943,-0.026530908,0.07898006,-0.040424637,-0.028464638,0.014172536,-0.00035563525,0.032310683,0.005458081,-0.016823009,0.0047322647,0.058882758,-0.027174864,0.017009137,0.08409646,-0.016967054,-0.028876984,-0.030673169,0.021375854,0.030246422,0,3,0
2133,0.01931623,0.004533519,0.09156728,-0.010096477,0.016776728,0.037704125,0.06955455,0.047418088,0.015504178,-0.051112358,-0.069682226,-0.021312114,0.02171715,0.012694126,0.03252795,0.019015115,0.013113516,-0.023367006,-0.03912589,-0.01110358,0.03497915,-0.008314779,-0.024468228,-0.0139110405,-0.00073094416,-0.026884727,-0.023978038,0.06927831,-0.021793677,-0.03454091,-0.044035375,0.011990349,-0.04245472,-0.10348308,-0.022640431,0.09727373,0.014399421,0.027755458,0.055260945,0.045730546,-0.0074971565,0.014069597,-0.050992485,0.047316566,0.17950289,-0.05090493,-0.26000127,0.02332994,0.020494096,-0.022367608,0.15465073,-0.19487888,-0.029293958,0.013721344,0.18162063,-0.040424637,0.025215033,0.006471993,-0.00035563525,0.12197761,0.121943295,-0.016823009,-0.0742845,0.09600392,-0.027174864,0.0123319,0.0052195126,0.031434916,-0.059288703,-0.030673169,0.033978976,0.030246422,0,3,1
2134,-0.06974088,0.00072349765,-0.006825692,-0.042123005,0.018897792,-0.024750317,-0.00014327637,-0.026898177,0.02374562,-0.014822375,-0.017400434,0.0020726179,-0.007337947,-0.020414758,-0.018031942,0.031225797,-0.08552429,-0.04030701,0.108125195,-0.027753161,0.08683674,0.00535361,-0.023908349,0.0042800824,0.08433507,-4.8229533e-05,-0.11605136,0.061628494,0.014067432,-0.089322515,-0.00745544,-0.0069931513,0.005453062,0.023368621,-0.019579392,-0.020252483,-0.166328,-0.018555047,0.10385436,0.0008046174,-0.025134822,-0.010033419,-0.038934663,0.010101707,0.0874264,-0.0035177574,-0.09538735,-0.013974635,-0.04571301,0.07939659,0.013102777,0.11353342,0.2654798,-0.11033758,0.030992081,0.04939886,-0.01843391,0.015514978,-0.0065554297,0.06313605,0.0001054435,-0.03862328,-0.003474803,0.02827095,-0.045910034,-0.04252579,0.030453067,0.089577846,0.05718758,0.05103769,0.03404009,0.0029502327,0,3,0
2135,-0.01794619,0.015212785,-0.010987309,-0.025647951,-0.04818461,0.031591862,-0.013263428,0.09981758,0.05879504,-0.1078869,-0.09885689,0.01815574,-0.0052818405,-0.021548767,-0.058338605,-0.019507792,-0.11503722,0.013508593,-0.19634342,-0.03193031,0.043587696,-0.00015587201,-0.011526019,-0.015205086,0.11830164,-0.007955359,0.04970503,0.00050668744,-0.052865308,-0.03185699,-0.015010999,0.018447112,0.026463216,0.07798645,0.015406887,-0.07559827,0.046310876,-0.042231057,-0.118642464,0.01983139,0.004355424,-0.03669453,-0.020923238,0.042618565,0.14866857,0.022636587,0.08886593,0.07167138,-0.010254582,0.17386298,-0.0056602973,-0.20314604,-0.074878894,0.097397074,-0.25656816,-0.016549371,-0.15729201,0.00014130867,0.001897084,0.17004296,-0.14537954,0.058126427,-0.02552953,0.060175028,-0.030334981,-0.016653975,-0.036359742,0.021591933,-0.11186798,0.0049098865,0.025926806,-0.0197467,0,3,1
2136,-0.01794619,0.015212785,-0.010987309,-0.025647951,-0.04818461,0.031591862,-0.013263428,0.09981758,0.05879504,-0.1078869,-0.09885689,0.01815574,-0.0052818405,-0.021548767,-0.058338605,-0.019507792,0.0108643295,0.013508593,0.023142824,-0.03193031,0.043587696,-0.00015587201,-0.011526019,-0.015205086,0.11830164,-0.007955359,0.023826811,0.02071011,-0.052865308,-0.03185699,-0.015010999,0.018447112,0.026463216,0.07613409,0.015406887,-0.08585538,-0.07826189,-0.042231057,0.004971767,0.01983139,0.004355424,-0.03669453,-0.020923238,0.042618565,0.09361019,0.10180402,0.09045584,0.07167138,-0.010254582,0.06938897,0.043380108,0.043021627,-0.08592441,0.08236835,0.007860464,-0.016549371,0.037029542,0.00014130867,0.001897084,0.05915873,0.060893897,0.058126427,-0.02552953,0.060175028,-0.030334981,-0.14609608,0.04419243,0.18963084,-0.046577677,0.0049098865,0.025926806,-0.0197467,0,3,1
2137,-0.05576151,-0.022886384,0.008207364,-0.1457837,0.035848327,0.090717986,-0.10304642,0.109471336,0.05105996,-0.089695744,-0.07765399,0.013475706,-0.023301847,-0.02269891,-0.16354616,-0.04333265,-0.087220676,-0.0077783563,-0.2783654,-0.005885801,0.055825997,-0.014893553,0.02634193,-0.08333748,0.12281784,-0.077152304,-0.02870375,0.030631313,-0.031101556,-0.07127248,-0.0014348774,0.051200386,0.01789316,-0.010510299,0.00029429395,0.15825252,0.12897871,0.005489151,-0.20887892,-0.0423622,-0.011552297,0.018282894,-0.035478726,0.026834745,-0.2833398,0.018109076,0.15239353,0.005916067,-0.06310055,-0.10863344,-0.20303595,-0.10963577,0.2436719,0.0087933885,-0.088117324,-0.01611724,-0.15602635,-0.0456279,0.03313705,0.16636965,-0.0086810365,0.030955682,-0.008716411,0.063180156,-0.00506108,-0.03512707,-0.07311325,-0.07281227,-0.0720249,-0.014543184,0.06216032,0.02931148,0,3,1
2138,-0.0025903042,-0.038514715,0.077491626,0.043992314,0.06870014,-0.06614415,0.0270026,0.10992409,0.01189162,-0.052872796,-0.0048781214,-0.04549002,0.036219746,-0.029134177,0.0092941,0.03969698,-0.09735707,0.0132483225,-0.15077713,-0.0028911016,0.053995118,0.011935834,-0.023933077,-0.047877904,-0.015483049,-0.008834392,-0.068607114,-0.005865857,0.01661975,-0.023439316,-0.029871514,-0.01057795,-0.020192327,0.015445053,-0.034208596,-0.04134308,-0.057239745,-0.027821934,0.067873806,0.0070544346,-0.03268828,-0.00995545,-0.02958106,0.073474914,-0.11631186,-0.09662281,-0.11381716,0.07399927,-0.0206396,0.0615,0.12851168,0.005481312,-0.015583484,0.10422319,0.05030993,-0.009009727,0.09597988,0.022670757,0.0129367495,-0.052757032,0.13822982,0.04459746,0.035298638,0.011464231,-0.005796171,-0.07853053,-0.0071845697,0.09126887,0.06707192,-0.017536609,-0.014018015,0.018553622,0,3,0
2139,0.0076481537,-0.0056447037,0.08787736,-0.030342748,-0.013820582,0.01242507,0.050503574,0.10992409,0.012054482,-0.052872796,-0.0048781214,0.02314291,0.025256546,-0.029134177,-0.017282499,0.023194794,-0.09735707,0.0132483225,-0.15077713,-0.0028911016,0.053995118,0.011935834,-0.04663162,0.02466478,0.015568418,-0.0071505792,-0.068607114,-0.005865857,0.027496487,-0.023439316,0.022026306,-5.353786e-05,-0.043021686,0.015445053,0.030142698,-0.04134308,-0.057239745,0.0018636326,0.067873806,0.007815213,-0.03268828,-0.00995545,-0.02958106,0.037240352,-0.11631186,-0.09662281,-0.11381716,0.07399927,-0.028965987,0.0615,0.12851168,0.005481312,-0.015583484,0.10422319,0.05030993,-0.009009727,0.09597988,-0.005284158,0.0129367495,-0.052757032,0.13822982,0.04459746,-0.06449988,-0.01587427,-0.005796171,-0.07853053,-0.0071845697,0.09126887,0.06707192,-0.017536609,-0.0004686414,0.018553622,0,3,0
2140,-0.036456384,0.029028842,0.019472124,-0.0036625795,-0.013818478,0.022786595,0.009639716,0.097315885,0.0069087707,-0.10582091,-0.05123345,0.033204842,-0.03085501,-0.008205628,-0.022925653,0.032522377,-0.037318856,-0.02780088,-0.086867325,0.00046422036,0.08777103,0.034432314,-0.015554134,-0.0335872,0.04025039,0.024646705,0.037107103,0.030159008,0.0124923205,-0.05594029,0.029731704,0.041661292,-0.002374225,-0.039972533,0.007028701,0.047216397,-0.011929933,0.0018202119,0.031050105,0.018641733,0.015013,0.037469484,-0.02282591,0.026185732,-0.029005278,0.17709002,0.038244657,0.06012364,0.002917086,-0.018379921,-0.047570784,0.08472779,-0.16098718,0.08241237,0.05696763,-0.010703096,0.108468704,0.0035534175,0.00024613005,0.07705875,0.14140639,-0.004139452,-0.048859235,0.022082852,0.0040943297,-0.032132514,-0.033993814,0.06514762,0.049864613,0.024781525,-0.0048557725,0.0065467567,0,3,1
2141,-0.036456384,0.029028842,0.019472124,-0.0036625795,-0.013818478,0.022786595,0.009639716,0.097315885,0.0069087707,-0.10582091,-0.05123345,0.033204842,-0.03085501,-0.008205628,-0.022925653,0.032522377,0.023348605,-0.02780088,0.3311718,0.00046422036,0.08777103,0.034432314,-0.015554134,-0.0335872,0.04025039,0.024646705,0.08725811,-0.04991501,0.0124923205,-0.05594029,0.029731704,0.041661292,-0.002374225,0.06569817,0.007028701,-0.16173705,-0.09758977,0.0018202119,-0.017205453,0.018641733,0.015013,0.037469484,-0.02282591,0.026185732,-0.055324364,0.25708848,-0.057820097,0.06012364,0.002917086,0.096012264,-0.047308445,0.26053977,0.091713525,0.047666885,-0.008108565,-0.010703096,-0.06194147,0.0035534175,0.00024613005,0.1349379,0.01931072,-0.004139452,-0.048859235,0.022082852,0.0040943297,-0.14775613,-0.09637829,0.123222895,-0.03773077,0.024781525,-0.0048557725,0.0065467567,0,3,1
2142,-0.0070132744,0.025087414,0.013479069,-0.05686191,0.006801724,0.013107483,-0.024428958,0.097315885,0.0439361,-0.10582091,-0.05123345,0.040028837,-0.015996343,-0.008205628,-0.055922825,0.008541291,-0.037318856,-0.02780088,-0.086867325,0.00046422036,0.08777103,0.034432314,-0.05134892,0.017004913,0.06478848,-0.016895758,0.037107103,0.030159008,-0.025203554,-0.05594029,0.009266518,-0.010971781,0.016360475,-0.039972533,-0.014177989,0.047216397,-0.011929933,-0.040920544,0.031050105,-0.015260181,0.015013,0.037469484,-0.02282591,0.030177185,-0.029005278,0.17709002,0.038244657,0.06012364,-0.07001258,-0.018379921,-0.047570784,0.08472779,-0.16098718,0.08241237,0.05696763,-0.010703096,0.108468704,-0.01817724,0.00024613005,0.07705875,0.14140639,-0.004139452,0.015935091,0.10061869,0.0040943297,-0.032132514,-0.033993814,0.06514762,0.049864613,0.024781525,-0.0138658425,0.0065467567,0,3,1
2143,-0.0070132744,0.025087414,0.013479069,-0.05686191,0.006801724,0.013107483,-0.024428958,0.097315885,0.0439361,-0.10582091,-0.05123345,0.040028837,-0.015996343,-0.008205628,-0.055922825,0.008541291,0.023348605,-0.02780088,0.3311718,0.00046422036,0.08777103,0.034432314,-0.05134892,0.017004913,0.06478848,-0.016895758,0.08725811,-0.04991501,-0.025203554,-0.05594029,0.009266518,-0.010971781,0.016360475,0.06569817,-0.014177989,-0.16173705,-0.09758977,-0.040920544,-0.017205453,-0.015260181,0.015013,0.037469484,-0.02282591,0.030177185,-0.055324364,0.25708848,-0.057820097,0.06012364,-0.07001258,0.096012264,-0.047308445,0.26053977,0.091713525,0.047666885,-0.008108565,-0.010703096,-0.06194147,-0.01817724,0.00024613005,0.1349379,0.01931072,-0.004139452,0.015935091,0.10061869,0.0040943297,-0.14775613,-0.09637829,0.123222895,-0.03773077,0.024781525,-0.0138658425,0.0065467567,0,3,1
2144,-0.031732716,-0.026084945,0.043190837,0.023876594,0.043892015,-0.014998781,0.07209006,0.097315885,0.030455992,-0.10582091,-0.05123345,-0.031123562,0.024417108,-0.008205628,0.002067253,0.020095052,-0.0071752183,-0.02780088,-0.17045282,0.00046422036,0.08777103,0.034432314,-0.014473332,0.010973568,0.020212378,0.011093866,-0.1312466,-0.004137089,0.0036985467,-0.05594029,0.02644849,0.012620462,-0.025922393,0.026614716,-0.018192274,0.08210662,-0.114213735,-0.001156877,-0.021704426,0.035930417,0.015013,0.037469484,-0.02282591,0.027752338,-0.04434473,0.011783313,0.13583738,0.06012364,-0.049287252,0.07440644,0.10900584,-0.012798833,-0.046863083,0.041457277,-0.08048221,-0.010703096,0.051324498,0.035287168,0.00024613005,0.14232275,0.13231607,-0.004139452,-0.010989096,-0.064576864,0.0040943297,-0.033253886,-0.07051719,0.042888157,0.082131125,0.024781525,-0.027324663,0.0065467567,1,3,0
2145,-0.044947002,-0.017331798,0.061298635,-0.03339444,0.0026301036,-0.042335846,-0.013591904,0.097315885,0.051833402,-0.10582091,-0.05123345,-0.013542065,-0.0005251208,-0.008205628,-0.10027474,0.047001947,-0.037318856,-0.02780088,-0.086867325,0.00046422036,0.08777103,0.034432314,-0.013741294,-0.020719687,0.10566528,-0.053537272,0.037107103,0.030159008,-0.009908663,-0.05594029,-0.03621796,0.011437073,-0.016522124,-0.039972533,0.016817875,0.047216397,-0.011929933,-0.0506221,0.031050105,-0.005905979,0.015013,0.037469484,-0.02282591,0.014326965,-0.029005278,0.17709002,0.038244657,0.06012364,-0.11920392,-0.018379921,-0.047570784,0.08472779,-0.16098718,0.08241237,0.05696763,-0.010703096,0.108468704,-0.013795961,0.00024613005,0.07705875,0.14140639,-0.004139452,-0.015382867,0.028560277,0.0040943297,-0.032132514,-0.033993814,0.06514762,0.049864613,0.024781525,0.0744828,0.0065467567,0,3,0
2146,-0.044947002,-0.017331798,0.061298635,-0.03339444,0.0026301036,-0.042335846,-0.013591904,0.097315885,0.051833402,-0.10582091,-0.05123345,-0.013542065,-0.0005251208,-0.008205628,-0.10027474,0.047001947,-0.0006132131,-0.02780088,0.0013058285,0.00046422036,0.08777103,0.034432314,-0.013741294,-0.020719687,0.10566528,-0.053537272,-0.0038950592,-0.012327914,-0.009908663,-0.05594029,-0.03621796,0.011437073,-0.016522124,0.08560233,0.016817875,-0.07234223,-0.047963772,-0.0506221,0.10831087,-0.005905979,0.015013,0.037469484,-0.02282591,0.014326965,0.05888189,0.12941574,0.004480034,0.06012364,-0.11920392,0.068298146,0.061554354,0.16494888,-0.010557262,0.11610071,-0.06670596,-0.010703096,0.060159788,-0.013795961,0.00024613005,0.042037044,0.09176507,-0.004139452,-0.015382867,0.028560277,0.0040943297,-0.17455862,-0.13925576,0.09246049,-0.023312675,0.024781525,0.0744828,0.0065467567,0,3,0
2147,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,-0.026291309,-0.009894638,-0.009021967,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.018325752,0.10429729,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,-0.063264415,-0.049842983,-0.013103067,-0.05301504,-0.025531217,0.03745396,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,-0.037742216,-0.029211922,-0.09437384,0.0554397,-0.047056828,0.006263812,0.12681748,0.0010039163,-0.06055721,0.020539576,0.04786576,0.008263511,0.15425003,-0.022014495,0.00385038,-0.0013486531,0.18468206,0.018516446,-0.020199718,0.056433696,-0.02387333,-0.095304586,-0.039888643,0.02967997,-0.02093645,-0.010418499,-0.004907563,-0.062272463,0,3,0
2148,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,-0.058916368,-0.009894638,0.08019416,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.31441122,-0.026017781,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,0.1625614,-0.049842983,-0.120228656,-0.19831048,-0.025531217,0.06680041,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,0.12285474,-0.04027674,0.010979987,0.0554397,-0.047056828,0.09008995,0.1389292,0.09958392,0.035612475,0.060869213,0.23156212,0.008263511,-0.0945782,-0.022014495,0.00385038,-0.11085516,0.018386543,0.018516446,-0.020199718,0.056433696,-0.02387333,-0.03578259,0.17260994,0.13356425,0.05589509,-0.010418499,-0.004907563,-0.062272463,0,3,0
2149,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,-0.07144219,-0.009894638,0.08905498,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.34199053,-0.010973344,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,0.17639606,-0.049842983,-0.13383067,-0.23463188,-0.025531217,0.06684105,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,0.12278767,-0.057498414,0.03124414,0.0554397,-0.047056828,0.073339455,0.15488103,0.09088595,0.051205665,0.07262133,0.2586155,0.008263511,-0.09139519,-0.022014495,0.00385038,-0.09869217,0.0022145584,0.018516446,-0.020199718,0.056433696,-0.02387333,-0.008312824,0.18941678,0.1501612,0.079680935,-0.010418499,-0.004907563,-0.062272463,0,3,0
2150,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,-0.075540476,-0.009894638,0.10353467,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.3870604,0.007826368,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,0.18505068,-0.049842983,-0.15048258,-0.28610435,-0.025531217,0.07036218,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,0.10767295,-0.086807534,0.05620989,0.0554397,-0.047056828,0.05999178,0.15752499,0.10912532,0.068541184,0.10329172,0.2508479,0.008263511,-0.101553105,-0.022014495,0.00385038,-0.058058277,-0.02140533,0.018516446,-0.020199718,0.056433696,-0.02387333,0.03559004,0.22151706,0.1691112,0.104576066,-0.010418499,-0.004907563,-0.062272463,0,3,0
2151,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,0.1446957,-0.009894638,-0.13744046,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.11976785,-0.011113859,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,-0.14496166,-0.049842983,0.12165221,-0.07840393,-0.025531217,-0.11546781,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,0.01924505,0.076271065,0.045387127,0.0554397,-0.047056828,-0.0050558024,-0.06363048,-0.0713554,0.0192806,0.021056423,0.09627033,0.008263511,0.0054091387,-0.022014495,0.00385038,0.022567494,0.13242358,0.018516446,-0.020199718,0.056433696,-0.02387333,0.098907314,0.057510156,0.015296159,-0.013712537,-0.010418499,-0.004907563,-0.062272463,0,3,0
2152,-0.06543419,-0.0035925584,0.05716344,-0.037982136,0.01799255,-0.006110795,0.040801194,0.12629049,0.0038039708,-0.0113173835,-0.028048553,0.005949097,-0.038114715,-0.067881435,-0.030820128,0.009081599,0.09587452,-0.009894638,-0.102168374,0.035197582,0.05197116,-0.0028885545,0.014403129,0.044867646,0.031180363,0.014415103,-0.15421827,0.047185536,-0.031974915,-0.03855056,0.0032284504,0.0048184106,0.0036830476,-0.04198011,-0.049842983,-0.05431654,-0.07413009,-0.025531217,-0.05826672,0.06901861,0.017367836,-0.029093975,-0.02473166,0.014845834,0.07740717,0.03056075,-0.08272057,0.0554397,-0.047056828,0.07658356,0.059197027,-0.042909402,0.007702417,0.13176888,-0.0007484415,0.008263511,0.022903534,-0.022014495,0.00385038,0.015357578,0.12061282,0.018516446,-0.020199718,0.056433696,-0.02387333,-0.017091908,0.040190678,-0.044652466,-0.041741785,-0.010418499,-0.004907563,-0.062272463,0,3,0
2153,-0.02927735,-0.036464285,0.030967243,-0.033864163,0.023477923,-0.026610607,0.020710466,0.061821267,0.036340706,-0.035880085,-0.040707167,0.0068933056,-0.0006030732,-0.020673057,-0.046129763,0.015714813,0.12048456,-0.022051046,0.060620494,-0.007452478,0.042466834,0.05283525,-0.010739392,-0.0017861745,0.031452473,0.014917633,-0.040624693,0.062151928,-0.03161905,-0.020436067,0.0032372894,-0.056029275,-0.011324123,0.04397748,-0.083275445,0.071064584,0.15383175,-0.056201905,0.20404066,0.066021174,-0.0034984504,-0.038201876,-0.005212505,0.050708767,-0.04878034,-0.027656024,-0.23005082,0.037863374,-0.031619273,0.085696094,0.08616922,0.095799334,-0.0543336,0.11100777,0.0025804557,-0.016397199,0.02610246,-0.01380475,-0.005921173,-0.115110956,0.027282633,-0.0038091978,-0.056920234,0.04418523,-0.027636237,-0.057080477,0.06348353,0.013267935,0.0987591,-0.00826455,-0.00062457856,-0.0013990685,0,3,0
2154,-0.02927735,-0.036464285,0.030967243,-0.033864163,0.023477923,-0.026610607,0.020710466,0.061821267,0.036340706,-0.035880085,-0.040707167,0.0068933056,-0.0006030732,-0.020673057,-0.046129763,0.015714813,0.11703615,-0.022051046,0.034967583,-0.007452478,0.042466834,0.05283525,-0.010739392,-0.0017861745,0.031452473,0.014917633,-0.006012691,0.08106467,-0.03161905,-0.020436067,0.0032372894,-0.056029275,-0.011324123,0.011462406,-0.083275445,0.04707578,0.12860323,-0.056201905,0.20573498,0.066021174,-0.0034984504,-0.038201876,-0.005212505,0.050708767,0.012588184,-0.029102406,-0.2648214,0.037863374,-0.031619273,0.0488362,0.08292675,0.076484956,-0.052541498,0.08935342,-0.0006937351,-0.016397199,0.0360414,-0.01380475,-0.005921173,-0.14126939,0.016081948,-0.0038091978,-0.056920234,0.04418523,-0.027636237,-0.071745746,0.039254077,0.024039147,0.09149483,-0.00826455,-0.00062457856,-0.0013990685,0,3,0
2155,-0.02927735,-0.036464285,0.030967243,-0.033864163,0.023477923,-0.026610607,0.020710466,0.061821267,0.036340706,-0.035880085,-0.040707167,0.0068933056,-0.0006030732,-0.020673057,-0.046129763,0.015714813,0.045415293,-0.022051046,-0.01393813,-0.007452478,0.042466834,0.05283525,-0.010739392,-0.0017861745,0.031452473,0.014917633,-0.13254452,-0.10852442,-0.03161905,-0.020436067,0.0032372894,-0.056029275,-0.011324123,0.07471538,-0.083275445,-0.1589366,0.113297276,-0.056201905,0.14634968,0.066021174,-0.0034984504,-0.038201876,-0.005212505,0.050708767,0.053971756,0.011959192,-0.19226299,0.037863374,-0.031619273,-0.019070886,0.12724203,0.1188386,0.0029498362,0.12984432,0.0043793437,-0.016397199,0.038955383,-0.01380475,-0.005921173,-0.11915295,0.19647846,-0.0038091978,-0.056920234,0.04418523,-0.027636237,-0.08269576,-0.013028246,0.17154548,0.13178998,-0.00826455,-0.00062457856,-0.0013990685,0,3,1
2156,-0.057335593,0.0069588246,0.01367902,-0.043383606,0.0048468295,0.028461263,0.052583426,0.061821267,0.07040709,-0.035880085,-0.040707167,-0.010768864,0.013900117,-0.020673057,-0.009606096,0.03367925,0.045415293,-0.022051046,-0.01393813,-0.007452478,0.042466834,0.05283525,-0.014815159,-0.0013877818,-0.015192051,0.048769828,-0.13254452,-0.10852442,-0.05712369,-0.020436067,-0.00074685755,-0.0013553234,-0.011057247,0.07471538,0.031415205,-0.1589366,0.113297276,-0.018101495,0.14634968,0.00056940387,-0.0034984504,-0.038201876,-0.005212505,0.016209526,0.053971756,0.011959192,-0.19226299,0.037863374,-0.08595988,-0.019070886,0.12724203,0.1188386,0.0029498362,0.12984432,0.0043793437,-0.016397199,0.038955383,0.022910224,-0.005921173,-0.11915295,0.19647846,-0.0038091978,-0.020614421,0.076270945,-0.027636237,-0.08269576,-0.013028246,0.17154548,0.13178998,-0.00826455,-0.03900101,-0.0013990685,0,3,0
2157,-0.03256674,-0.0076204455,0.04146164,-0.08191469,-0.03337364,0.027755661,-0.060188334,0.004398233,0.07487735,0.006890742,0.0026978706,0.058291774,-0.059456766,-0.035223044,-0.12292031,-0.06061554,0.07504923,-0.045143247,-0.17170307,-0.004286133,0.07748561,0.0033343758,0.0019300072,-0.00962545,0.14016049,-0.0728737,0.059912514,0.13208547,-0.043338396,-0.011735751,-0.008920831,0.025812233,0.042315677,-0.06477855,-0.011771037,0.025568167,-0.022147974,-0.004409941,-0.007824653,-0.010576905,-0.04459561,-0.015314824,0.009332791,0.041411746,-0.058453582,0.000301575,0.09050651,-0.0019597034,-0.09402492,-0.0014569581,-0.0391574,-0.0714989,0.043607928,-0.01763308,0.015141468,-0.028048791,0.08697873,0.0011202428,0.0067649707,-0.0026018813,-0.058673806,-0.065100685,0.010822318,0.06848068,-0.013612802,-0.10394104,-0.010892452,0.021115087,-0.020292932,-0.00015542428,0.034829218,-0.040296953,0,3,0
2158,-0.03256674,-0.0076204455,0.04146164,-0.08191469,-0.03337364,0.027755661,-0.060188334,0.004398233,0.07487735,0.006890742,0.0026978706,0.058291774,-0.059456766,-0.035223044,-0.12292031,-0.06061554,0.16405483,-0.045143247,-0.27312383,-0.004286133,0.07748561,0.0033343758,0.0019300072,-0.00962545,0.14016049,-0.0728737,0.0972599,0.19183978,-0.043338396,-0.011735751,-0.008920831,0.025812233,0.042315677,-0.054213643,-0.011771037,0.17263982,0.074005,-0.004409941,-0.045346744,-0.010576905,-0.04459561,-0.015314824,0.009332791,0.041411746,-0.08107189,0.032606125,0.11757217,-0.0019597034,-0.09402492,-0.007875111,-0.13377415,-0.06587535,0.047415346,-0.035478897,-0.036097143,-0.028048791,0.09057825,0.0011202428,0.0067649707,0.021393267,-0.060451236,-0.065100685,0.010822318,0.06848068,-0.013612802,-0.04549608,-0.09295243,0.038279857,-0.14004895,-0.00015542428,0.034829218,-0.040296953,1,3,0
